mode,control,seed,generation,positive_fraction,mean_response,parent_child_corr,total_flow,work_in,work_spent,duration
gated,faithful,18,6,0.890625,1.2974977171702207,0.6850839486577085,1.0,256.0,256.0,256.0
gated,faithful,18,7,0.94921875,1.3421223747457538,0.4012434383248727,1.0000000000000002,256.0,256.0,256.0
gated,faithful,18,8,0.92578125,1.3242725117155405,0.4449662767768718,1.0000000000000002,256.0,256.0,256.0
gated,faithful,18,9,0.9453125,1.3391473975740515,0.793627015902405,0.9999999999999998,256.0,256.0,256.0
gated,faithful,18,10,0.93359375,1.3302224660589448,0.529203406646076,1.0,256.0,256.0,256.0
gated,faithful,18,11,0.96875,1.3569972606042646,0.7014723744122017,1.0000000000000004,256.0,256.0,256.0
gated,faithful,18,12,0.92578125,1.3242725117155405,0.59217043254409,0.9999999999999998,256.0,256.0,256.0
gated,faithful,18,13,0.92578125,1.3242725117155403,0.749018709125391,0.9999999999999998,256.0,256.0,256.0
gated,faithful,18,14,0.92578125,1.3242725117155403,0.59217043254409,0.9999999999999998,256.0,256.0,256.0
gated,faithful,18,15,0.91796875,1.3183225573721362,0.8046010937788942,0.9999999999999998,256.0,256.0,256.0
gated,faithful,18,16,0.88671875,1.2945227399985184,0.6979929528691333,1.0,256.0,256.0,256.0
gated,faithful,18,17,0.8828125,1.2915477628268162,0.7990106877232903,1.0000000000000002,256.0,256.0,256.0
gated,faithful,18,18,0.890625,1.2974977171702207,0.7124689632671,1.0,256.0,256.0,256.0
gated,faithful,18,19,0.890625,1.2974977171702207,0.632825713822488,1.0000000000000002,256.0,256.0,256.0
gated,faithful,18,20,0.90625,1.3093976258570295,0.6587970897341433,1.0000000000000002,256.0,256.0,256.0
gated,faithful,18,21,0.92578125,1.3242725117155405,0.749018709125391,0.9999999999999998,256.0,256.0,256.0
gated,faithful,18,22,0.94140625,1.3361724204023493,0.6748248826776891,0.9999999999999998,256.0,256.0,256.0
gated,faithful,18,23,0.96875,1.3569972606042646,0.862554346113913,1.0,256.0,256.0,256.0
gated,faithful,18,24,0.9375,1.333197443230647,0.5466303878092528,0.9999999999999998,256.0,256.0,256.0
gated,faithful,18,25,0.90625,1.3093976258570295,0.5584155773160767,1.0000000000000004,256.0,256.0,256.0
gated,faithful,18,26,0.90625,1.3093976258570295,0.48139273906558344,0.9999999999999998,256.0,256.0,256.0
gated,faithful,18,27,0.9140625,1.315347580200434,0.7543365091413573,0.9999999999999998,256.0,256.0,256.0
gated,faithful,18,28,0.8984375,1.303447671513625,0.7145252027247703,0.9999999999999997,256.0,256.0,256.0
gated,faithful,18,29,0.8828125,1.2915477628268164,0.6348368551426912,1.0000000000000002,256.0,256.0,256.0
gated,faithful,18,30,0.8828125,1.2915477628268162,0.7762255175152234,1.0,256.0,256.0,256.0
gated,faithful,18,31,0.87890625,1.2885727856551141,0.54080856291084,1.0,256.0,256.0,256.0
gated,faithful,18,32,0.90234375,1.3064226486853272,0.5832072582338391,0.9999999999999999,256.0,256.0,256.0
gated,faithful,18,33,0.90625,1.3093976258570295,0.7191291792202814,1.0,256.0,256.0,256.0
gated,faithful,18,34,0.93359375,1.3302224660589448,0.755974134107446,0.9999999999999998,256.0,256.0,256.0
gated,faithful,18,35,0.90234375,1.3064226486853272,0.6128700972453796,1.0000000000000004,256.0,256.0,256.0
gated,faithful,18,36,0.92578125,1.3242725117155403,0.6741711297025709,1.0,256.0,256.0,256.0
gated,faithful,18,37,0.890625,1.2974977171702207,0.604646729618613,0.9999999999999998,256.0,256.0,256.0
gated,faithful,18,38,0.890625,1.2974977171702207,0.5447047794019222,1.0000000000000002,256.0,256.0,256.0
gated,faithful,18,39,0.88671875,1.2945227399985184,0.6979929528691333,1.0000000000000002,256.0,256.0,256.0
gated,faithful,18,40,0.9296875,1.3272474888872425,0.5633234713140696,1.0000000000000002,256.0,256.0,256.0
gated,faithful,19,1,0.6875,1.142798904241706,0.9176848383079799,1.0,256.0,256.0,256.0
gated,faithful,19,2,0.8125,1.2379981737361765,0.7989474438094307,1.0,256.0,256.0,256.0
gated,faithful,19,3,0.83203125,1.2528730595946875,0.7464719547706388,0.9999999999999994,256.0,256.0,256.0
gated,faithful,19,4,0.8515625,1.2677479454531986,0.7141057237378239,1.0,256.0,256.0,256.0
gated,faithful,19,5,0.87890625,1.2885727856551141,0.8053527173317653,1.0,256.0,256.0,256.0
gated,faithful,19,6,0.85546875,1.2707229226249008,0.7082395768477413,0.9999999999999999,256.0,256.0,256.0
gated,faithful,19,7,0.8828125,1.2915477628268164,0.6348368551426912,0.9999999999999998,256.0,256.0,256.0
gated,faithful,19,8,0.88671875,1.2945227399985184,0.8144659374684237,1.0,256.0,256.0,256.0
gated,faithful,19,9,0.8828125,1.2915477628268164,0.7086763875156432,1.0000000000000002,256.0,256.0,256.0
gated,faithful,19,10,0.88671875,1.2945227399985186,0.746172844787373,1.0,256.0,256.0,256.0
gated,faithful,19,11,0.89453125,1.3004726943419227,0.488298292410454,1.0000000000000002,256.0,256.0,256.0
gated,faithful,19,12,0.90625,1.3093976258570295,0.718606711486353,1.0,256.0,256.0,256.0
gated,faithful,19,13,0.90234375,1.3064226486853272,0.5143120124707985,0.9999999999999998,256.0,256.0,256.0
gated,faithful,19,14,0.88671875,1.2945227399985184,0.5909789730574991,1.0,256.0,256.0,256.0
gated,faithful,19,15,0.90234375,1.3064226486853272,0.7578530086041183,1.0000000000000002,256.0,256.0,256.0
gated,faithful,19,16,0.87109375,1.2826228313117096,0.6915630844556216,1.0,256.0,256.0,256.0
gated,faithful,19,17,0.9296875,1.3272474888872425,0.6941047302231981,1.0,256.0,256.0,256.0
gated,faithful,19,18,0.8984375,1.303447671513625,0.5677406911345868,1.0,256.0,256.0,256.0
gated,faithful,19,19,0.90234375,1.3064226486853272,0.6431434517737279,1.0000000000000002,256.0,256.0,256.0
gated,faithful,19,20,0.8828125,1.2915477628268164,0.7771345541992842,1.0,256.0,256.0,256.0
gated,faithful,19,21,0.89453125,1.3004726943419227,0.7519521918083836,1.0,256.0,256.0,256.0
gated,faithful,19,22,0.859375,1.2736978997966029,0.7389853116132565,1.0,256.0,256.0,256.0
gated,faithful,19,23,0.890625,1.2974977171702207,0.7119106928665031,0.9999999999999999,256.0,256.0,256.0
gated,faithful,19,24,0.91796875,1.318322557372136,0.7088226458331236,1.0000000000000002,256.0,256.0,256.0
gated,faithful,19,25,0.9375,1.333197443230647,0.7825510568956198,1.0,256.0,256.0,256.0
gated,faithful,19,26,0.92578125,1.3242725117155405,0.6741711297025709,1.0000000000000004,256.0,256.0,256.0
gated,faithful,19,27,0.921875,1.3212975345438382,0.6560931044394755,0.9999999999999998,256.0,256.0,256.0
gated,faithful,19,28,0.90625,1.3093976258570295,0.7478159199547312,1.0,256.0,256.0,256.0
gated,faithful,19,29,0.90625,1.3093976258570295,0.6888747637021415,0.9999999999999998,256.0,256.0,256.0
gated,faithful,19,30,0.9453125,1.3391473975740515,0.7003448689460158,0.9999999999999998,256.0,256.0,256.0
gated,faithful,19,31,0.93359375,1.3302224660589448,0.529203406646076,1.0,256.0,256.0,256.0
gated,faithful,19,32,0.93359375,1.330222466058945,0.529203406646076,1.0000000000000004,256.0,256.0,256.0
gated,faithful,19,33,0.95703125,1.348072329089158,0.6262076130361671,1.0000000000000004,256.0,256.0,256.0
gated,faithful,19,34,0.921875,1.3212975345438382,0.6169644732805306,1.0000000000000002,256.0,256.0,256.0
gated,faithful,19,35,0.8984375,1.303447671513625,0.599666365443029,1.0,256.0,256.0,256.0
gated,faithful,19,36,0.95703125,1.348072329089158,0.47647541258731013,1.0000000000000002,256.0,256.0,256.0
gated,faithful,19,37,0.92578125,1.3242725117155405,0.4449662767768718,1.0000000000000002,256.0,256.0,256.0
gated,faithful,19,38,0.8984375,1.3034476715136252,0.6290325300115489,0.9999999999999998,256.0,256.0,256.0
gated,faithful,19,39,0.8984375,1.303447671513625,0.599666365443029,1.0000000000000002,256.0,256.0,256.0
gated,faithful,19,40,0.9296875,1.3272474888872428,0.5652774257967659,1.0000000000000002,256.0,256.0,256.0
gated,shuffled,0,1,0.67578125,1.1338739727265992,0.025542108791397882,1.0,256.0,256.0,256.0
gated,shuffled,0,2,0.79296875,1.2231232878776654,-0.04905903236167775,0.9999999999999999,256.0,256.0,256.0
gated,shuffled,0,3,0.85546875,1.2707229226249006,-0.0016684449717179605,1.0,256.0,256.0,256.0
gated,shuffled,0,4,0.875,1.2855978084834119,-0.0942948748042278,0.9999999999999998,256.0,256.0,256.0
gated,shuffled,0,5,0.87890625,1.2885727856551141,-0.06343928482319582,0.9999999999999998,256.0,256.0,256.0
gated,shuffled,0,6,0.9375,1.333197443230647,0.019086611143795607,0.9999999999999999,256.0,256.0,256.0
gated,shuffled,0,7,0.91796875,1.318322557372136,-0.05706219772765385,1.0000000000000004,256.0,256.0,256.0
gated,shuffled,0,8,0.91796875,1.318322557372136,-0.06334159813827914,1.0,256.0,256.0,256.0
gated,shuffled,0,9,0.9453125,1.3391473975740515,0.07629764206688533,1.0,256.0,256.0,256.0
gated,shuffled,0,10,0.921875,1.3212975345438382,0.14732262148855446,1.0,256.0,256.0,256.0
gated,shuffled,0,11,0.9296875,1.3272474888872428,-0.04611021216049078,1.0,256.0,256.0,256.0
gated,shuffled,0,12,0.89453125,1.300472694341923,-0.0794205115907059,1.0,256.0,256.0,256.0
gated,shuffled,0,13,0.8984375,1.303447671513625,-0.007472936259708815,1.0,256.0,256.0,256.0
gated,shuffled,0,14,0.94921875,1.3421223747457538,0.07031701683184123,1.0000000000000002,256.0,256.0,256.0
gated,shuffled,0,15,0.9453125,1.3391473975740515,-0.04032790685155768,1.0000000000000002,256.0,256.0,256.0
gated,shuffled,0,16,0.9375,1.333197443230647,0.06666666666666668,1.0,256.0,256.0,256.0
gated,shuffled,0,17,0.93359375,1.3302224660589448,-0.041317223656863696,1.0000000000000004,256.0,256.0,256.0
gated,shuffled,0,18,0.921875,1.321297534543838,-0.061683967084053264,1.0000000000000004,256.0,256.0,256.0
gated,shuffled,0,19,0.921875,1.3212975345438385,-0.06455868954420824,1.0,256.0,256.0,256.0
gated,shuffled,0,20,0.90234375,1.3064226486853272,-0.02125103851926701,1.0,256.0,256.0,256.0
gated,shuffled,0,21,0.90625,1.3093976258570295,0.14266477496263316,1.0,256.0,256.0,256.0
gated,shuffled,0,22,0.89453125,1.300472694341923,0.01142061612752155,0.9999999999999998,256.0,256.0,256.0
gated,shuffled,0,23,0.875,1.2855978084834119,-0.02793993781135563,1.0,256.0,256.0,256.0
gated,shuffled,0,24,0.9140625,1.3153475802004337,-0.012451233388080577,0.9999999999999998,256.0,256.0,256.0
gated,shuffled,0,25,0.90625,1.3093976258570295,0.0043231749988676725,0.9999999999999997,256.0,256.0,256.0
gated,shuffled,0,26,0.86328125,1.2766728769683051,0.02397309996262012,0.9999999999999998,256.0,256.0,256.0
gated,shuffled,0,27,0.88671875,1.2945227399985186,0.14630729144306773,0.9999999999999998,256.0,256.0,256.0
gated,shuffled,0,28,0.92578125,1.3242725117155405,-0.05999512021259757,1.0000000000000002,256.0,256.0,256.0
gated,shuffled,0,29,0.9375,1.333197443230647,0.05566063880844833,0.9999999999999998,256.0,256.0,256.0
gated,shuffled,0,30,0.921875,1.3212975345438382,0.06409611932606545,1.0000000000000004,256.0,256.0,256.0
gated,shuffled,0,31,0.90625,1.3093976258570295,-0.061395198310136394,1.0,256.0,256.0,256.0
gated,shuffled,0,32,0.91796875,1.3183225573721362,0.006855151313666574,0.9999999999999998,256.0,256.0,256.0
gated,shuffled,0,33,0.92578125,1.3242725117155405,-0.04747357898032789,1.0,256.0,256.0,256.0
gated,shuffled,0,34,0.921875,1.3212975345438382,0.004303912636280549,0.9999999999999998,256.0,256.0,256.0
gated,shuffled,0,35,0.90234375,1.3064226486853272,-0.030578831486257535,1.0,256.0,256.0,256.0
gated,shuffled,0,36,0.91015625,1.3123726030287317,0.10059146455581619,1.0,256.0,256.0,256.0
gated,shuffled,0,37,0.94140625,1.3361724204023493,0.060155328522699454,1.0,256.0,256.0,256.0
gated,shuffled,0,38,0.95703125,1.348072329089158,-0.02307351008820709,1.0,256.0,256.0,256.0
gated,shuffled,0,39,0.9375,1.333197443230647,0.1218363373750322,1.0000000000000002,256.0,256.0,256.0
gated,shuffled,0,40,0.9296875,1.3272474888872425,-0.058272154343858476,1.0000000000000004,256.0,256.0,256.0
gated,shuffled,1,1,0.65234375,1.116024109696386,-0.0028246788883980285,1.0,256.0,256.0,256.0
gated,shuffled,1,2,0.796875,1.2260982650493677,-0.08810725702896297,1.0,256.0,256.0,256.0
gated,shuffled,1,3,0.87890625,1.2885727856551141,-0.07109158942007242,1.0,256.0,256.0,256.0
gated,shuffled,1,4,0.8984375,1.303447671513625,0.06613686380345751,0.9999999999999999,256.0,256.0,256.0
gated,shuffled,1,5,0.890625,1.2974977171702207,-0.03413840749418318,1.0000000000000002,256.0,256.0,256.0
gated,shuffled,1,6,0.88671875,1.2945227399985184,0.0224451357756114,1.0000000000000002,256.0,256.0,256.0
gated,shuffled,1,7,0.90625,1.3093976258570295,-0.03195733560360897,1.0000000000000002,256.0,256.0,256.0
gated,shuffled,1,8,0.89453125,1.3004726943419227,-0.04050167678081054,0.9999999999999998,256.0,256.0,256.0
gated,shuffled,1,9,0.8984375,1.303447671513625,-0.033389028164708894,1.0,256.0,256.0,256.0
gated,shuffled,1,10,0.92578125,1.3242725117155405,0.0077111920881457775,1.0000000000000002,256.0,256.0,256.0
gated,shuffled,1,11,0.93359375,1.3302224660589448,-0.056511757066161086,0.9999999999999998,256.0,256.0,256.0
gated,shuffled,1,12,0.92578125,1.3242725117155405,-0.05404747453311749,1.0000000000000004,256.0,256.0,256.0
gated,shuffled,1,13,0.93359375,1.330222466058945,0.05148117639983033,0.9999999999999998,256.0,256.0,256.0
gated,shuffled,1,14,0.9296875,1.3272474888872425,0.030460244930429793,1.0000000000000004,256.0,256.0,256.0
gated,shuffled,1,15,0.91015625,1.3123726030287315,0.0007894052155709227,1.0,256.0,256.0,256.0
gated,shuffled,1,16,0.90234375,1.3064226486853272,0.051555420146536836,1.0,256.0,256.0,256.0
gated,shuffled,1,17,0.91796875,1.318322557372136,-0.053690181155451024,1.0,256.0,256.0,256.0
gated,shuffled,1,18,0.9296875,1.3272474888872428,0.11202262635313218,1.0,256.0,256.0,256.0
gated,shuffled,1,19,0.9296875,1.3272474888872428,-0.049393173127872746,1.0,256.0,256.0,256.0
gated,shuffled,1,20,0.90625,1.3093976258570295,-0.018419111328934267,1.0,256.0,256.0,256.0
gated,shuffled,1,21,0.94140625,1.3361724204023493,0.20516601506697563,0.9999999999999998,256.0,256.0,256.0
gated,shuffled,1,22,0.9140625,1.315347580200434,0.02503224979580014,1.0,256.0,256.0,256.0
gated,shuffled,1,23,0.94921875,1.3421223747457538,-0.044151078568834795,0.9999999999999997,256.0,256.0,256.0
gated,shuffled,1,24,0.91015625,1.3123726030287317,-0.044343921719495756,1.0000000000000002,256.0,256.0,256.0
gated,shuffled,1,25,0.87109375,1.2826228313117096,-0.008961140103942299,1.0,256.0,256.0,256.0
gated,shuffled,1,26,0.90234375,1.3064226486853272,-0.03900326866601206,1.0,256.0,256.0,256.0
gated,shuffled,1,27,0.921875,1.3212975345438382,-0.06455868954420824,1.0,256.0,256.0,256.0
gated,shuffled,1,28,0.9140625,1.315347580200434,-0.07092052650046948,1.0,256.0,256.0,256.0
gated,shuffled,1,29,0.9375,1.333197443230647,0.0801724568786904,0.9999999999999997,256.0,256.0,256.0
gated,shuffled,1,30,0.91796875,1.318322557372136,-0.04219139234725953,1.0000000000000004,256.0,256.0,256.0
gated,shuffled,1,31,0.9296875,1.3272474888872425,-0.055447276686092326,1.0,256.0,256.0,256.0
gated,shuffled,1,32,0.89453125,1.300472694341923,-0.015981728674068617,1.0,256.0,256.0,256.0
gated,shuffled,1,33,0.890625,1.2974977171702204,0.09991984955091916,1.0,256.0,256.0,256.0
gated,shuffled,1,34,0.93359375,1.3302224660589448,-0.05090943630134987,1.0000000000000002,256.0,256.0,256.0
gated,shuffled,1,35,0.93359375,1.330222466058945,-0.056511757066161086,1.0000000000000004,256.0,256.0,256.0
gated,shuffled,1,36,0.9453125,1.3391473975740515,-0.04032790685155768,1.0000000000000004,256.0,256.0,256.0
gated,shuffled,1,37,0.91015625,1.3123726030287317,0.0543695040212948,1.0,256.0,256.0,256.0
gated,shuffled,1,38,0.92578125,1.3242725117155403,-0.04747357898032789,1.0,256.0,256.0,256.0
gated,shuffled,1,39,0.90234375,1.3064226486853272,0.0015918703824555312,0.9999999999999998,256.0,256.0,256.0
gated,shuffled,1,40,0.94140625,1.3361724204023493,0.2232954264166112,1.0,256.0,256.0,256.0
gated,shuffled,2,1,0.65625,1.1189990868680884,-0.1372813535765291,1.0,256.0,256.0,256.0
gated,shuffled,2,2,0.796875,1.2260982650493675,0.0788143028643955,0.9999999999999999,256.0,256.0,256.0
gated,shuffled,2,3,0.86328125,1.2766728769683051,-0.016009494688136363,1.0,256.0,256.0,256.0
gated,shuffled,2,4,0.8671875,1.2796478541400074,0.02635465335365432,0.9999999999999998,256.0,256.0,256.0
gated,shuffled,2,5,0.92578125,1.3242725117155405,-0.06810185824087911,0.9999999999999998,256.0,256.0,256.0
gated,shuffled,2,6,0.94921875,1.3421223747457538,-0.03264500058941177,0.9999999999999998,256.0,256.0,256.0
gated,shuffled,2,7,0.91796875,1.3183225573721362,-0.05706219772765385,1.0000000000000002,256.0,256.0,256.0
gated,shuffled,2,8,0.90234375,1.3064226486853272,-0.03488890178537074,1.0,256.0,256.0,256.0
gated,shuffled,2,9,0.9296875,1.3272474888872425,0.030460244930429793,1.0,256.0,256.0,256.0
gated,shuffled,2,10,0.93359375,1.3302224660589448,-0.041317223656863696,1.0,256.0,256.0,256.0
gated,shuffled,2,11,0.9140625,1.315347580200434,0.07248783190278417,1.0000000000000004,256.0,256.0,256.0
gated,shuffled,2,12,0.890625,1.2974977171702207,0.08084807893773645,0.9999999999999997,256.0,256.0,256.0
gated,shuffled,2,13,0.92578125,1.3242725117155405,-0.05085360911837796,1.0000000000000002,256.0,256.0,256.0
gated,shuffled,2,14,0.94140625,1.3361724204023493,0.050782482046031814,0.9999999999999998,256.0,256.0,256.0
gated,shuffled,2,15,0.92578125,1.3242725117155405,-0.043864001560635024,1.0,256.0,256.0,256.0
gated,shuffled,2,16,0.92578125,1.3242725117155403,0.1352818528837915,0.9999999999999998,256.0,256.0,256.0
gated,shuffled,2,17,0.92578125,1.3242725117155405,-0.05404747453311749,0.9999999999999998,256.0,256.0,256.0
gated,shuffled,2,18,0.88671875,1.2945227399985186,0.033726783313670405,0.9999999999999998,256.0,256.0,256.0
gated,shuffled,2,19,0.8984375,1.303447671513625,-0.07124199234255736,1.0000000000000002,256.0,256.0,256.0
gated,shuffled,2,20,0.91796875,1.3183225573721362,0.07705190076561229,1.0000000000000002,256.0,256.0,256.0
gated,shuffled,2,21,0.8828125,1.2915477628268162,-0.010773833906189394,1.0,256.0,256.0,256.0
gated,shuffled,2,22,0.8828125,1.2915477628268162,0.09157138438942639,1.0,256.0,256.0,256.0
gated,shuffled,2,23,0.8984375,1.303447671513625,0.04003352605047898,1.0,256.0,256.0,256.0
gated,shuffled,2,24,0.90625,1.3093976258570295,0.13840913308956662,1.0000000000000002,256.0,256.0,256.0
gated,shuffled,2,25,0.9453125,1.3391473975740515,-0.030303030303030304,0.9999999999999998,256.0,256.0,256.0
gated,shuffled,2,26,0.90625,1.3093976258570295,0.02824778280385901,1.0,256.0,256.0,256.0
gated,shuffled,2,27,0.921875,1.3212975345438382,0.023462423068558117,0.9999999999999998,256.0,256.0,256.0
gated,shuffled,2,28,0.89453125,1.3004726943419227,0.010574329405827382,1.0,256.0,256.0,256.0
gated,shuffled,2,29,0.92578125,1.3242725117155405,0.019830123022982274,1.0,256.0,256.0,256.0
gated,shuffled,2,30,0.9375,1.333197443230647,0.0801724568786904,0.9999999999999998,256.0,256.0,256.0
gated,shuffled,2,31,0.93359375,1.3302224660589448,0.2046359694466024,1.0000000000000004,256.0,256.0,256.0
gated,shuffled,2,32,0.93359375,1.3302224660589448,-0.04471722621591102,1.0000000000000004,256.0,256.0,256.0
gated,shuffled,2,33,0.94921875,1.3421223747457538,-0.03878090019210637,1.0000000000000004,256.0,256.0,256.0
gated,shuffled,2,34,0.9140625,1.315347580200434,0.017145059360783046,1.0000000000000002,256.0,256.0,256.0
gated,shuffled,2,35,0.90625,1.3093976258570295,0.03387972088893476,0.9999999999999997,256.0,256.0,256.0
gated,shuffled,2,36,0.9296875,1.3272474888872425,-0.03464794643376185,0.9999999999999998,256.0,256.0,256.0
gated,shuffled,2,37,0.9296875,1.3272474888872425,-0.03881467154451229,1.0,256.0,256.0,256.0
gated,shuffled,2,38,0.89453125,1.300472694341923,0.03642935147038077,1.0,256.0,256.0,256.0
gated,shuffled,2,39,0.92578125,1.3242725117155405,0.013491725598048258,1.0,256.0,256.0,256.0
gated,shuffled,2,40,0.92578125,1.3242725117155405,-0.05085360911837796,0.9999999999999998,256.0,256.0,256.0
gated,shuffled,3,1,0.65625,1.1189990868680884,0.015023032106061042,1.0,256.0,256.0,256.0
gated,shuffled,3,2,0.7265625,1.172548675958728,-0.06564862374258532,0.9999999999999999,256.0,256.0,256.0
gated,shuffled,3,3,0.8125,1.2379981737361763,0.06477502756312957,0.9999999999999999,256.0,256.0,256.0
gated,shuffled,3,4,0.84765625,1.2647729682814965,0.03697696983491041,0.9999999999999994,256.0,256.0,256.0
gated,shuffled,3,5,0.84765625,1.2647729682814965,0.08024624077396504,0.9999999999999999,256.0,256.0,256.0
gated,shuffled,3,6,0.859375,1.2736978997966029,-0.029151973021739688,0.9999999999999999,256.0,256.0,256.0
gated,shuffled,3,7,0.8828125,1.2915477628268164,-0.056828190502695684,0.9999999999999999,256.0,256.0,256.0
gated,shuffled,3,8,0.875,1.2855978084834119,-0.048795003647426664,1.0,256.0,256.0,256.0
gated,shuffled,3,9,0.8828125,1.2915477628268162,0.06423298758206084,0.9999999999999998,256.0,256.0,256.0
gated,shuffled,3,10,0.8828125,1.2915477628268164,-0.03385313356678188,1.0,256.0,256.0,256.0
gated,shuffled,3,11,0.8828125,1.2915477628268162,0.07495144504306969,1.0,256.0,256.0,256.0
gated,shuffled,3,12,0.8671875,1.2796478541400074,-0.06260504342817803,1.0,256.0,256.0,256.0
gated,shuffled,3,13,0.91015625,1.3123726030287317,-0.07838321373979444,0.9999999999999998,256.0,256.0,256.0
gated,shuffled,3,14,0.90234375,1.3064226486853272,-0.016154677165048134,1.0,256.0,256.0,256.0
gated,shuffled,3,15,0.8984375,1.303447671513625,0.03288057643090749,1.0,256.0,256.0,256.0
gated,shuffled,3,16,0.89453125,1.300472694341923,-0.010043957091523757,1.0000000000000002,256.0,256.0,256.0
gated,shuffled,3,17,0.875,1.2855978084834119,-0.03362375181493347,1.0,256.0,256.0,256.0
gated,shuffled,3,18,0.8515625,1.2677479454531986,0.035346369696184675,0.9999999999999998,256.0,256.0,256.0
gated,shuffled,3,19,0.8671875,1.2796478541400074,0.020926322375078556,1.0,256.0,256.0,256.0
gated,shuffled,3,20,0.92578125,1.3242725117155405,-0.04747357898032789,0.9999999999999998,256.0,256.0,256.0
gated,shuffled,3,21,0.91015625,1.3123726030287317,-0.010450853602527631,0.9999999999999998,256.0,256.0,256.0
gated,shuffled,3,22,0.93359375,1.3302224660589448,-0.03360123465063678,1.0,256.0,256.0,256.0
gated,shuffled,3,23,0.9296875,1.3272474888872425,-0.058272154343858476,1.0000000000000004,256.0,256.0,256.0
gated,shuffled,3,24,0.9375,1.333197443230647,-0.046373889576016826,1.0,256.0,256.0,256.0
gated,shuffled,3,25,0.9296875,1.3272474888872425,0.09241139628268466,1.0000000000000004,256.0,256.0,256.0
gated,shuffled,3,26,0.90234375,1.3064226486853272,-0.0663279326023138,1.0,256.0,256.0,256.0
gated,shuffled,3,27,0.92578125,1.3242725117155403,0.0439041369517318,1.0,256.0,256.0,256.0
gated,shuffled,3,28,0.91796875,1.3183225573721362,0.16354187319366312,0.9999999999999998,256.0,256.0,256.0
gated,shuffled,3,29,0.90234375,1.3064226486853272,-0.010700181539847269,1.0,256.0,256.0,256.0
gated,shuffled,3,30,0.8984375,1.303447671513625,-0.06417938247608372,1.0,256.0,256.0,256.0
gated,shuffled,3,31,0.9140625,1.315347580200434,-0.029811514200430298,1.0000000000000002,256.0,256.0,256.0
gated,shuffled,3,32,0.921875,1.3212975345438382,-0.05556889674132185,0.9999999999999997,256.0,256.0,256.0
gated,shuffled,3,33,0.90625,1.3093976258570295,0.011369481168543775,1.0,256.0,256.0,256.0
gated,shuffled,3,34,0.9296875,1.3272474888872425,0.03841691243278991,0.9999999999999998,256.0,256.0,256.0
gated,shuffled,3,35,0.8984375,1.303447671513625,0.056296119823139736,1.0,256.0,256.0,256.0
gated,shuffled,3,36,0.9296875,1.3272474888872428,0.005980302285834377,1.0000000000000002,256.0,256.0,256.0
gated,shuffled,3,37,0.92578125,1.3242725117155403,0.1736638046558145,1.0,256.0,256.0,256.0
gated,shuffled,3,38,0.93359375,1.3302224660589448,-0.04790100918627468,0.9999999999999998,256.0,256.0,256.0
gated,shuffled,3,39,0.9296875,1.3272474888872428,0.030460244930429793,1.0000000000000004,256.0,256.0,256.0
gated,shuffled,3,40,0.90625,1.3093976258570295,0.05547698734263864,1.0,256.0,256.0,256.0
gated,shuffled,4,1,0.6953125,1.1487488585851104,0.04487456824589623,1.0,256.0,256.0,256.0
gated,shuffled,4,2,0.78515625,1.217173333534261,0.05416638504396768,1.0000000000000002,256.0,256.0,256.0
gated,shuffled,4,3,0.80859375,1.2350231965644745,-0.07008259059945267,0.9999999999999996,256.0,256.0,256.0
gated,shuffled,4,4,0.84375,1.2617979911097943,-0.007661812725849614,0.9999999999999997,256.0,256.0,256.0
gated,shuffled,4,5,0.92578125,1.3242725117155405,-0.05404747453311749,0.9999999999999996,256.0,256.0,256.0
gated,shuffled,4,6,0.92578125,1.3242725117155405,-0.04747357898032789,0.9999999999999998,256.0,256.0,256.0
gated,shuffled,4,7,0.9296875,1.3272474888872425,-0.03464794643376185,0.9999999999999998,256.0,256.0,256.0
gated,shuffled,4,8,0.87890625,1.2885727856551141,0.02322092838192316,1.0,256.0,256.0,256.0
gated,shuffled,4,9,0.921875,1.3212975345438382,-0.06733293348048483,0.9999999999999999,256.0,256.0,256.0
gated,shuffled,4,10,0.890625,1.2974977171702207,0.06901717477802133,1.0,256.0,256.0,256.0
gated,shuffled,4,11,0.9140625,1.315347580200434,-0.06497057526101396,1.0000000000000002,256.0,256.0,256.0
gated,shuffled,4,12,0.87109375,1.2826228313117096,0.010013569168466806,0.9999999999999997,256.0,256.0,256.0
gated,shuffled,4,13,0.9140625,1.315347580200434,0.10153147385987685,1.0,256.0,256.0,256.0
gated,shuffled,4,14,0.9296875,1.3272474888872428,-0.03464794643376185,0.9999999999999997,256.0,256.0,256.0
gated,shuffled,4,15,0.92578125,1.3242725117155405,0.1352818528837915,1.0,256.0,256.0,256.0
gated,shuffled,4,16,0.91015625,1.3123726030287317,0.007160839106799486,0.9999999999999998,256.0,256.0,256.0
gated,shuffled,4,17,0.90625,1.3093976258570295,-0.061395198310136394,1.0,256.0,256.0,256.0
gated,shuffled,4,18,0.94140625,1.3361724204023493,-0.04480807239355748,0.9999999999999998,256.0,256.0,256.0
gated,shuffled,4,19,0.921875,1.3212975345438382,-0.04509876168016974,1.0,256.0,256.0,256.0
gated,shuffled,4,20,0.890625,1.2974977171702207,-0.03413840749418318,1.0,256.0,256.0,256.0
gated,shuffled,4,21,0.90625,1.3093976258570295,0.03387972088893476,1.0000000000000002,256.0,256.0,256.0
